customer_id,first_name,email,loyalty_status,total_loyalty_points,last_purchase_date,segment_id,customer_phone,customer_since
C02579,Evelyn,evelyn2579@email.com,Bronze,36.0,2020-03-11,NR,4011617686,2018-10-30
C02580,Richard,richard2580@email.com,Gold,4052.0,2023-08-25,LP,6488035682,2019-10-02
C02581,Sophia,sophia2581@email.com,Bronze,276.0,2022-07-07,AR,2545016438,2021-11-17
C02582,Isabella,isabella2582@email.com,Gold,2196.0,2023-05-21,NR,1196224696,2020-01-31
C02583,Mary,mary2583@email.com,Silver,1189.0,2021-02-17,AR,1127264587,2020-02-24
C02584,Linda,linda2584@email.com,Bronze,201.0,2025-04-21,HC,7801727027,2019-10-27
C02585,Linda,linda2585@email.com,Bronze,327.0,2025-05-23,HC,3644154776,2021-05-23
C02586,Joseph,joseph2586@email.com,Bronze,330.0,2022-06-19,HS,5765500366,2019-04-22
C02587,Isabella,isabella2587@email.com,Silver,965.0,,HC,1282277408,2019-10-10
C02588,William,william2588@email.com,Silver,1261.0,2023-08-22,HC,2148169650,2021-01-30
C02589,Amelia,amelia2589@email.com,Bronze,377.0,2024-11-11,LP,8051378341,2018-11-10
C02590,Harper,harper2590@email.com,Silver,1485.0,2023-06-22,HC,2349882113,2021-07-21
C02591,Noah,noah2591@email.com,Silver,664.0,2022-11-23,AR,5029781620,2019-09-17
C02592,Harper,harper2592@email.com,Bronze,0.0,2023-07-06,AR,9229144350,2018-08-31
C02593,David,david2593@email.com,Gold,2714.0,2024-04-19,HC,8135008070,2019-08-05
C02594,Liam,liam2594@email.com,Bronze,316.0,2021-06-21,HC,5693023251,2021-03-19
C02595,Jennifer,jennifer2595@email.com,Bronze,16.0,2024-05-01,HC,,2020-06-27
C02596,Elizabeth,elizabeth2596@email.com,Silver,1057.0,2022-09-09,HC,1531309294,2018-12-05
C02597,Elizabeth,,Gold,2112.0,2023-02-01,HC,6628838694,2021-11-27
C02598,Jennifer,jennifer2598@email.com,Bronze,345.0,2023-07-12,LP,1415449790,2019-03-07
C02599,Unknown,amelia2599@email.com,Gold,0.0,2019-03-24,AR,2561646367,2018-02-01
C02600,Charles,charles2600@email.com,Silver,1083.0,2023-03-08,LP,,2020-06-18
C02601,Jennifer,jennifer2601@email.com,Gold,3575.0,2024-08-15,AR,3273856258,2019-10-23
C02602,Oliver,oliver2602@email.com,Gold,4783.0,2023-07-14,NR,4878985663,2019-09-22
C02603,Liam,liam2603@email.com,Bronze,56.0,2020-01-15,LP,,2019-01-22
C02604,Barbara,barbara2604@email.com,Gold,4475.0,2025-02-15,AR,4431396928,2019-08-14
C02605,Thomas,thomas2605@email.com,Gold,3576.0,2024-10-17,HC,5098249824,2020-12-03
C02606,David,david2606@email.com,Silver,657.0,2020-12-08,HS,2215943026,2018-10-30
C02607,Oliver,,Platinum,10865.0,2025-10-23,LP,4484757427,2021-04-13
C02608,Mary,mary2608@email.com,Bronze,36.0,2021-12-01,HS,9623636231,2019-10-28
C02609,Joseph,joseph2609@email.com,Silver,839.0,2021-08-06,HC,1737424230,2021-02-12
C02610,Mary,mary2610@email.com,Gold,3015.0,2021-02-25,HC,4114797818,2018-11-03
C02611,Joseph,joseph2611@email.com,Bronze,436.0,2020-12-06,LP,6539715459,2020-08-19
C02612,Liam,liam2612@email.com,Bronze,495.0,2025-02-01,HS,3883638700,2021-10-17
C02613,Robert,robert2613@email.com,Gold,2913.0,2022-08-08,AR,7645381432,2018-12-26
C02614,Olivia,,Platinum,15338.0,2024-06-23,HC,2552735243,2018-10-20
C02615,Harper,harper2615@email.com,Silver,1254.0,2022-08-04,HC,6119319873,2018-02-21
C02616,Linda,linda2616@email.com,Bronze,446.0,2019-02-27,HS,6329058734,2017-11-26
C02617,Unknown,mary2617@email.com,Silver,1763.0,,NR,4492946018,2018-06-20
C02618,David,david2618@email.com,Platinum,14503.0,,NR,5753002283,2020-04-11
C02619,David,david2619@email.com,Silver,1049.0,2025-04-03,NR,7167061849,2018-12-06
C02620,Charlotte,charlotte2620@email.com,Bronze,257.0,2022-08-28,AR,7729334603,2020-09-09
C02621,Amelia,amelia2621@email.com,Bronze,205.0,2025-06-07,NR,8514656790,2021-04-19
C02622,Elijah,elijah2622@email.com,Bronze,427.0,2020-03-16,AR,4484636835,2020-03-15
C02623,David,david2623@email.com,Bronze,219.0,2024-12-11,AR,5386728478,2020-11-10
C02624,Charlotte,,Platinum,17863.0,2022-07-15,NR,4692263711,2019-07-03
C02625,Elijah,elijah2625@email.com,Bronze,372.0,2021-09-08,HC,3284861485,2020-08-31
C02626,Barbara,barbara2626@email.com,Gold,4560.0,2021-12-27,NR,9326411209,2021-04-30
C02627,Thomas,thomas2627@email.com,Bronze,259.0,2025-08-13,LP,5617777591,2020-07-22
C02628,James,james2628@email.com,Bronze,61.0,2021-07-29,HS,2017394540,2019-04-01
C02629,William,william2629@email.com,Bronze,22.0,2021-11-15,AR,8399433651,2021-11-08
C02630,Evelyn,evelyn2630@email.com,Silver,1328.0,2021-06-12,LP,3456388334,2019-04-05
C02631,Jennifer,jennifer2631@email.com,Silver,1543.0,2018-09-12,NR,4822646760,2018-09-07
C02632,Isabella,isabella2632@email.com,Bronze,386.0,2021-08-18,HC,4868831951,2018-10-29
C02633,Ava,,Silver,883.0,,NR,9295535156,2020-04-10
C02634,Isabella,isabella2634@email.com,Silver,934.0,2025-03-21,LP,3952851939,2021-06-12
C02635,Isabella,isabella2635@email.com,Silver,1097.0,2024-04-04,NR,2666384438,2018-09-06
C02636,Jessica,,Gold,4827.0,2020-07-31,LP,8747784429,2019-02-27
C02637,Noah,noah2637@email.com,Bronze,459.0,2024-11-27,HC,,2020-07-12
C02638,Thomas,thomas2638@email.com,Bronze,15.0,2023-04-15,NR,7226940792,2020-07-31
C02639,Sarah,sarah2639@email.com,Bronze,385.0,2018-09-20,NR,3464375825,2018-02-16
C02640,Mia,mia2640@email.com,Bronze,380.0,2021-08-09,AR,3181345534,2018-05-19
C02641,Olivia,olivia2641@email.com,Bronze,63.0,2019-02-22,HS,9244725120,2018-09-12
C02642,Unknown,mary2642@email.com,Bronze,482.0,2024-06-18,NR,9019665768,2019-03-07
C02643,John,john2643@email.com,Bronze,305.0,2021-04-26,HC,1674018694,2020-10-27
C02644,Jessica,jessica2644@email.com,Bronze,188.0,2021-12-21,AR,9354601615,2018-12-31
C02645,Joseph,,Bronze,186.0,2022-11-13,NR,7223276586,2021-09-21
C02646,Evelyn,evelyn2646@email.com,Gold,4578.0,2019-11-26,HS,1936047704,2018-11-15
C02647,Mia,mia2647@email.com,Gold,2879.0,2025-02-28,HC,4298995434,2021-08-15
C02648,Harper,harper2648@email.com,Silver,563.0,2023-12-01,AR,3294495895,2021-11-19
C02649,Sophia,sophia2649@email.com,Bronze,256.0,2022-04-05,AR,2367261890,2021-07-08
C02650,Elizabeth,elizabeth2650@email.com,Silver,1791.0,2022-01-14,HC,7755819112,2019-03-13
C02651,Robert,robert2651@email.com,Silver,932.0,2025-06-14,NR,6433129092,2019-02-05
C02652,Oliver,oliver2652@email.com,Bronze,199.0,2019-10-08,NR,7067044525,2019-04-01
C02653,Olivia,olivia2653@email.com,Silver,1607.0,2022-02-10,LP,,2019-03-24
C02654,John,john2654@email.com,Bronze,407.0,2024-09-06,AR,2514979054,2018-10-11
C02655,Patricia,patricia2655@email.com,Silver,956.0,2025-10-14,NR,,2019-09-01
C02656,Isabella,isabella2656@email.com,Platinum,13694.0,2021-03-05,HC,,2018-02-08
C02657,Jennifer,jennifer2657@email.com,Bronze,450.0,2023-09-09,AR,,2019-09-24
C02658,Michael,michael2658@email.com,Bronze,371.0,2021-03-25,HS,4935731996,2018-01-17
C02659,Mary,mary2659@email.com,Silver,1924.0,2021-08-04,HC,5072795351,2018-07-12
C02660,Evelyn,evelyn2660@email.com,Gold,4016.0,2025-07-07,NR,3673019769,2021-10-18
C02661,Richard,richard2661@email.com,Bronze,341.0,2025-09-15,NR,2499655078,2019-07-15
C02662,Michael,michael2662@email.com,Bronze,458.0,2024-11-21,NR,7949223750,2018-08-22
C02663,Emma,emma2663@email.com,Platinum,10637.0,2025-04-05,HC,9004368897,2021-05-11
C02664,Amelia,amelia2664@email.com,Bronze,489.0,2019-07-25,HS,2493824583,2019-04-27
C02665,Patricia,patricia2665@email.com,Gold,3462.0,2023-09-17,HS,9974086501,2019-04-24
C02666,Richard,richard2666@email.com,Gold,2067.0,2024-11-30,AR,2391674081,2018-10-02
C02667,Patricia,patricia2667@email.com,Platinum,11877.0,2022-08-02,AR,1047722086,2020-06-27
C02668,Robert,robert2668@email.com,Gold,4280.0,2019-05-23,HC,5629774950,2018-06-12
C02669,Harper,harper2669@email.com,Silver,693.0,,LP,2726035956,2019-03-09
C02670,Barbara,barbara2670@email.com,Bronze,121.0,2025-01-07,LP,8515421053,2020-06-10
C02671,John,john2671@email.com,Silver,1718.0,2025-01-22,HC,1253214918,2018-11-20
C02672,Thomas,thomas2672@email.com,Silver,1934.0,2024-11-29,LP,9097687298,2020-03-30
C02673,Karen,karen2673@email.com,Gold,4882.0,2024-12-23,HC,,2018-11-14
C02674,Mia,mia2674@email.com,Bronze,80.0,2022-08-22,NR,9357707666,2018-01-18
C02675,Thomas,thomas2675@email.com,Bronze,362.0,2025-01-15,NR,4041070897,2021-09-22
C02676,Susan,susan2676@email.com,Gold,4362.0,2020-11-23,LP,1378283201,2019-05-10
C02677,Robert,robert2677@email.com,Gold,2040.0,2019-08-31,AR,1258777115,2018-01-02
C02678,Joseph,joseph2678@email.com,Bronze,452.0,2022-03-23,NR,5265988173,2020-04-14
C02679,David,david2679@email.com,Bronze,471.0,2024-05-15,NR,9057102605,2017-12-18
C02680,Liam,liam2680@email.com,Silver,690.0,2023-02-25,HS,5148727289,2019-02-25
C02681,Susan,susan2681@email.com,Gold,3634.0,2021-10-07,NR,5335292490,2018-08-24
C02682,John,john2682@email.com,Gold,3690.0,2022-08-12,HC,8824219578,2020-11-05
C02683,Susan,susan2683@email.com,Bronze,57.0,2023-07-08,NR,6097004965,2021-09-19
C02684,Barbara,barbara2684@email.com,Gold,4348.0,2024-10-25,NR,,2018-01-02
C02685,Unknown,harper2685@email.com,Bronze,127.0,2022-06-14,HC,9204635925,2020-12-13
C02686,Linda,linda2686@email.com,Bronze,209.0,2023-02-17,LP,5286669544,2021-07-10
C02687,Barbara,barbara2687@email.com,Bronze,77.0,2021-10-13,HS,3636873626,2019-02-26
C02688,Sophia,sophia2688@email.com,Bronze,0.0,2022-08-16,NR,2134377733,2020-11-19
C02689,Olivia,olivia2689@email.com,Bronze,435.0,2025-03-09,AR,3885324943,2021-04-15
C02690,Sarah,sarah2690@email.com,Bronze,285.0,2025-11-21,LP,1301053928,2020-07-20
C02691,Olivia,,Platinum,13664.0,2025-10-22,AR,4461076032,2020-10-22
C02692,Susan,susan2692@email.com,Bronze,100.0,2024-08-11,AR,8069708483,2019-08-28
C02693,Harper,harper2693@email.com,Bronze,89.0,2023-11-04,NR,2529935441,2020-08-24
C02694,Jennifer,jennifer2694@email.com,Bronze,387.0,2023-12-21,AR,2623604828,2021-10-25
C02695,Elizabeth,elizabeth2695@email.com,Bronze,411.0,2022-10-19,HS,3352839615,2018-06-08
C02696,Charlotte,charlotte2696@email.com,Silver,1082.0,2019-07-25,AR,2878966105,2018-03-14
C02697,Ava,ava2697@email.com,Silver,1080.0,2024-05-24,NR,8675417336,2021-03-22
C02698,James,james2698@email.com,Silver,849.0,2022-12-29,HC,7057325135,2020-06-27
C02699,Jennifer,jennifer2699@email.com,Bronze,227.0,2022-06-18,AR,7227250732,2020-06-09
C02700,Liam,,Bronze,475.0,2024-01-18,NR,2978602613,2021-03-23
C02701,Harper,harper2701@email.com,Gold,3487.0,2024-11-22,HC,7378256992,2020-07-28
C02702,Emma,emma2702@email.com,Gold,3287.0,2024-03-02,HS,,2018-06-02
C02703,Unknown,linda2703@email.com,Gold,2598.0,2024-03-05,NR,7997746677,2019-02-08
C02704,Ava,ava2704@email.com,Platinum,11932.0,2024-11-07,NR,9138217076,2021-06-10
C02705,Noah,noah2705@email.com,Bronze,170.0,2022-02-10,HS,5025082595,2019-10-24
C02706,Unknown,charlotte2706@email.com,Silver,1265.0,2024-07-11,HC,6268869814,2021-07-19
C02707,Jessica,jessica2707@email.com,Bronze,25.0,2024-01-07,HS,,2018-12-17
C02708,Charles,charles2708@email.com,Bronze,94.0,2021-09-12,HS,9666513159,2018-02-08
C02709,Joseph,joseph2709@email.com,Platinum,17978.0,2024-08-19,HC,5446423821,2021-10-02
C02710,Liam,liam2710@email.com,Silver,1968.0,2025-08-11,NR,5997432692,2021-10-04
C02711,Barbara,barbara2711@email.com,Silver,892.0,2021-11-17,AR,,2021-05-21
C02712,Ava,ava2712@email.com,Bronze,420.0,2025-02-23,AR,1685163370,2020-04-16
C02713,Susan,susan2713@email.com,Bronze,322.0,2020-04-23,HC,5199398704,2018-05-10
C02714,Amelia,amelia2714@email.com,Bronze,283.0,2024-12-09,HC,3495242874,2021-06-20
C02715,David,david2715@email.com,Silver,806.0,2025-11-17,NR,9968957336,2018-07-31
C02716,Charlotte,,Bronze,137.0,2024-05-03,NR,1742632397,2021-06-29
C02717,William,william2717@email.com,Platinum,7160.0,2024-12-21,HC,,2020-08-18
C02718,Ava,ava2718@email.com,Bronze,381.0,2021-07-29,LP,,2021-03-06
C02719,Isabella,isabella2719@email.com,Bronze,102.0,2021-11-20,HS,8424186100,2020-12-28
C02720,Liam,,Bronze,160.0,2018-12-21,HS,2746352369,2018-07-07
C02721,Mary,mary2721@email.com,Bronze,495.0,2021-10-09,HS,9708935311,2018-09-13
C02722,Isabella,isabella2722@email.com,Bronze,244.0,2018-06-16,NR,8008770482,2018-02-05
C02723,Noah,noah2723@email.com,Bronze,417.0,2023-01-10,HC,,2018-08-17
C02724,Barbara,barbara2724@email.com,Silver,1790.0,2025-08-12,HC,9901985352,2019-10-04
C02725,Jessica,jessica2725@email.com,Platinum,13716.0,2025-09-27,NR,9474849465,2020-01-23
C02726,Thomas,,Bronze,147.0,2022-01-30,HS,8755885366,2020-05-01
C02727,Thomas,thomas2727@email.com,Silver,1920.0,2023-03-01,LP,2282959003,2020-09-10
C02728,Unknown,michael2728@email.com,Silver,1410.0,2022-08-15,LP,6141195839,2021-11-19
C02729,Joseph,joseph2729@email.com,Gold,2276.0,2023-12-08,NR,8138320155,2019-07-19
C02730,Linda,linda2730@email.com,Bronze,365.0,2025-09-10,HS,9726370980,2019-02-20
C02731,Emma,emma2731@email.com,Bronze,0.0,2022-05-01,LP,2376471814,2019-06-21
C02732,Olivia,olivia2732@email.com,Silver,0.0,2024-03-21,HS,,2019-11-02
C02733,Robert,robert2733@email.com,Platinum,17674.0,2024-02-29,HS,9117303939,2021-09-22
C02734,Patricia,patricia2734@email.com,Silver,1576.0,2024-02-25,AR,8304402432,2018-10-10
C02735,Jennifer,jennifer2735@email.com,Bronze,301.0,2021-11-16,NR,,2020-01-31
C02736,Evelyn,evelyn2736@email.com,Silver,1058.0,2023-04-09,LP,7455979323,2020-08-24
C02737,Jessica,jessica2737@email.com,Bronze,86.0,2021-02-19,HS,3606357646,2020-03-30
C02738,Richard,richard2738@email.com,Bronze,55.0,2024-10-26,AR,5412821092,2020-08-08
C02739,Charlotte,charlotte2739@email.com,Platinum,13463.0,2024-08-31,HC,2843092218,2020-10-05
C02740,Susan,susan2740@email.com,Bronze,10.0,2024-06-28,HC,9422060677,2021-08-24
C02741,Oliver,oliver2741@email.com,Silver,1970.0,2023-04-29,HC,3086331765,2018-10-05
C02742,Amelia,amelia2742@email.com,Silver,1797.0,2024-11-01,NR,6821863626,2019-05-22
C02743,Liam,,Silver,0.0,2020-09-23,HC,5967251897,2018-08-25
C02744,Michael,michael2744@email.com,Bronze,174.0,2025-05-20,LP,6217294613,2020-10-04
C02745,Charlotte,charlotte2745@email.com,Silver,1096.0,2024-07-09,NR,1599502645,2020-11-12
C02746,Elijah,elijah2746@email.com,Silver,1195.0,2025-08-27,LP,5813061779,
C02747,Ava,ava2747@email.com,Bronze,273.0,2025-10-18,LP,,2019-12-15
C02748,Charles,charles2748@email.com,Bronze,482.0,2024-07-15,HS,6353180742,2021-07-20
C02749,Sarah,sarah2749@email.com,Bronze,420.0,2020-04-27,NR,2995990276,2019-12-06
C02750,Unknown,liam2750@email.com,Bronze,423.0,2024-10-30,HC,3958086193,2020-08-24
C02751,David,david2751@email.com,Bronze,0.0,2023-03-16,HS,9099727172,2021-01-25
C02752,Barbara,barbara2752@email.com,Gold,4060.0,2023-12-20,HS,1472335122,2019-07-27
C02753,Linda,linda2753@email.com,Bronze,408.0,2025-09-07,HC,6733352197,2021-05-05
C02754,Joseph,joseph2754@email.com,Bronze,276.0,,AR,4188501981,2020-02-22
C02755,Elizabeth,elizabeth2755@email.com,Bronze,128.0,2025-03-09,HC,9163678970,2019-06-09
C02756,Sarah,sarah2756@email.com,Bronze,431.0,,HS,1337685443,2019-08-08
C02757,Elijah,elijah2757@email.com,Silver,1600.0,2024-10-08,HS,1707811339,2018-01-29
C02758,John,john2758@email.com,Silver,526.0,2023-07-07,LP,6464069223,2017-12-22
C02759,Richard,richard2759@email.com,Silver,864.0,2020-05-18,NR,8327350028,2020-05-07
C02760,Unknown,elijah2760@email.com,Bronze,376.0,2024-06-29,AR,9931193127,2020-03-18
C02761,Charles,charles2761@email.com,Gold,2130.0,2023-01-20,LP,9073059364,2021-05-24
C02762,Elijah,elijah2762@email.com,Bronze,24.0,2023-02-13,NR,4222830483,2019-07-28
C02763,John,john2763@email.com,Bronze,0.0,2022-08-03,AR,1864972999,2021-01-29
C02764,Isabella,isabella2764@email.com,Platinum,9380.0,2023-10-08,HS,,2020-08-17
C02765,James,james2765@email.com,Gold,2507.0,2022-09-12,NR,1565687558,2018-05-26
C02766,Isabella,isabella2766@email.com,Silver,1538.0,2020-01-05,AR,2993652054,2018-02-28
C02767,Michael,michael2767@email.com,Bronze,0.0,2020-07-19,NR,1867586121,2020-02-22
C02768,Jennifer,jennifer2768@email.com,Gold,4200.0,2025-06-23,AR,7516430275,2020-12-01
C02769,Michael,michael2769@email.com,Bronze,3235.0,2024-08-28,HC,8492912098,2021-04-29
C02770,Ava,ava2770@email.com,Bronze,498.0,2024-01-17,NR,7441430032,2021-10-07
C02771,Emma,emma2771@email.com,Bronze,159.0,2019-05-25,HS,7332586848,2017-12-24
C02772,Richard,richard2772@email.com,Bronze,223.0,2025-01-07,HS,7458627098,2019-12-20
C02773,Ava,ava2773@email.com,Silver,1836.0,2025-09-30,HC,8682548963,2021-02-26
C02774,Charlotte,,Silver,1444.0,2024-10-07,AR,7244117736,2021-04-11
C02775,Michael,michael2775@email.com,Silver,928.0,2023-03-18,AR,4674780269,2020-12-19
C02776,Elizabeth,elizabeth2776@email.com,Bronze,40.0,2024-06-17,NR,,2021-08-22
C02777,Thomas,thomas2777@email.com,Bronze,3311.0,2022-05-26,HS,7846046430,2018-07-11
C02778,Michael,michael2778@email.com,Bronze,235.0,2021-05-02,LP,3915931161,2018-12-21
C02779,James,james2779@email.com,Silver,1389.0,2023-02-27,AR,,2018-07-23
C02780,Olivia,olivia2780@email.com,Platinum,12111.0,2021-08-21,NR,2043754020,2021-07-25
C02781,James,james2781@email.com,Gold,3495.0,2023-03-03,LP,9324243991,2018-05-24
C02782,Harper,harper2782@email.com,Gold,4689.0,2022-11-21,LP,2499463079,2021-05-29
C02783,Emma,,Silver,1299.0,2024-07-18,AR,3175087199,2019-11-18
C02784,Elizabeth,elizabeth2784@email.com,Bronze,322.0,2025-11-06,AR,2769443028,2018-08-23
C02785,Patricia,patricia2785@email.com,Silver,1915.0,2022-11-10,NR,5359017256,2020-07-14
C02786,Patricia,patricia2786@email.com,Silver,1126.0,2024-07-20,AR,4197410192,2018-06-30
C02787,Charles,charles2787@email.com,Bronze,214.0,2024-06-28,HS,2479377280,2020-10-13
C02788,David,david2788@email.com,Gold,3923.0,2018-08-08,HS,9064276074,2018-02-08
C02789,William,william2789@email.com,Bronze,367.0,2023-04-01,NR,8225281142,2021-01-13
C02790,Olivia,olivia2790@email.com,Bronze,213.0,2019-03-04,NR,,2018-05-09
C02791,John,john2791@email.com,Platinum,6416.0,2024-02-27,HS,3047467172,2020-07-12
C02792,Elijah,elijah2792@email.com,Gold,2824.0,2023-07-26,NR,1285337959,2018-08-16
C02793,Charlotte,charlotte2793@email.com,Silver,1892.0,2022-02-18,LP,1135877894,2019-12-18
C02794,Patricia,patricia2794@email.com,Silver,1038.0,2020-10-14,HC,5702118147,2017-12-13
C02795,Harper,harper2795@email.com,Bronze,375.0,2018-09-20,LP,2276408698,2018-06-17
C02796,Jennifer,jennifer2796@email.com,Bronze,322.0,2021-02-23,NR,5454834929,2019-11-29
C02797,Olivia,olivia2797@email.com,Silver,898.0,2019-01-17,HS,3093004377,2018-05-17
C02798,Emma,emma2798@email.com,Gold,2581.0,2021-01-15,NR,3249972513,2020-12-13
C02799,Patricia,patricia2799@email.com,Gold,3322.0,2022-09-13,AR,,2020-02-01
C02800,Charlotte,charlotte2800@email.com,Gold,2670.0,2023-10-10,HS,9998142072,2018-04-01
C02801,Oliver,oliver2801@email.com,Bronze,259.0,2025-04-03,HC,6552448773,2019-09-07
C02802,Olivia,olivia2802@email.com,Bronze,253.0,2021-02-22,AR,7758227662,2020-05-19
C02803,Liam,liam2803@email.com,Bronze,433.0,2021-01-23,AR,7304485247,2018-02-06
C02804,David,david2804@email.com,Silver,596.0,2020-03-12,HC,8526654935,2020-01-03
C02805,Thomas,thomas2805@email.com,Silver,950.0,2024-03-10,HC,9983012543,2020-05-05
C02806,Amelia,amelia2806@email.com,Bronze,269.0,2024-02-11,NR,8215229816,2019-11-25
C02807,Oliver,,Silver,1409.0,2020-07-09,HC,3227895326,2018-02-05
C02808,William,william2808@email.com,Bronze,364.0,2021-11-11,LP,,2018-05-22
C02809,Thomas,thomas2809@email.com,Gold,4747.0,2023-06-26,NR,,2019-01-01
C02810,Barbara,barbara2810@email.com,Bronze,171.0,2025-10-06,LP,1324023852,2020-10-31
C02811,Mary,mary2811@email.com,Gold,3087.0,2023-02-11,NR,7533791618,2020-09-21
C02812,David,david2812@email.com,Silver,904.0,2023-03-13,HS,9489945065,2018-08-03
C02813,Noah,noah2813@email.com,Bronze,314.0,2020-09-13,LP,8159211345,2017-12-13
C02814,Sarah,sarah2814@email.com,Bronze,462.0,2023-03-24,HS,9542999898,2019-02-05
C02815,Joseph,joseph2815@email.com,Silver,2000.0,2019-06-09,NR,8295504567,2018-09-14
C02816,Patricia,patricia2816@email.com,Silver,1457.0,2022-10-31,NR,,2020-09-24
C02817,Elijah,elijah2817@email.com,Bronze,88.0,2023-08-04,HS,3173182864,2019-01-01
C02818,Charles,charles2818@email.com,Bronze,342.0,2025-09-05,NR,2491400919,2018-07-21
C02819,David,david2819@email.com,Gold,3526.0,2023-11-19,AR,1126253457,2017-12-06
C02820,Charles,charles2820@email.com,Bronze,215.0,2024-06-27,AR,7243621296,2019-12-11
C02821,Patricia,patricia2821@email.com,Bronze,231.0,2024-02-12,LP,4837124818,2021-08-26
C02822,Robert,robert2822@email.com,Silver,1534.0,2024-01-04,HC,4587769150,2021-05-06
C02823,Susan,susan2823@email.com,Bronze,424.0,,HS,5742135282,2018-12-16
C02824,Olivia,olivia2824@email.com,Bronze,216.0,2020-10-14,HS,,2020-04-15
C02825,Liam,liam2825@email.com,Bronze,9.0,2022-08-19,AR,7648106025,2019-05-06
C02826,David,david2826@email.com,Bronze,201.0,2023-06-17,HS,1964894068,2021-03-14
C02827,Mia,mia2827@email.com,Bronze,470.0,2022-12-14,AR,7042157721,2021-10-27
C02828,Elijah,elijah2828@email.com,Gold,3873.0,2025-01-10,AR,6813020727,2018-01-29
C02829,Emma,emma2829@email.com,Bronze,244.0,2019-10-29,NR,4435988091,2019-04-10
C02830,James,james2830@email.com,Bronze,1141.0,2022-10-26,LP,6648702809,2021-04-06
C02831,Joseph,joseph2831@email.com,Gold,4423.0,2023-12-02,AR,5066792919,2021-02-19
C02832,Unknown,michael2832@email.com,Bronze,259.0,2025-12-01,LP,6237270343,2021-01-04
C02833,Susan,susan2833@email.com,Bronze,0.0,2022-05-24,HC,5019384512,2019-06-25
C02834,Charles,charles2834@email.com,Bronze,2993.0,2024-05-09,AR,1266496131,2021-04-18
C02835,Isabella,isabella2835@email.com,Bronze,3.0,2024-01-08,NR,5972759881,2021-11-11
C02836,Robert,robert2836@email.com,Silver,1594.0,2023-07-09,LP,,2019-06-12
C02837,Michael,michael2837@email.com,Bronze,277.0,2025-01-06,AR,9033303553,2021-09-10
C02838,Unknown,ava2838@email.com,Silver,829.0,2023-04-13,LP,7652579163,2019-06-17
C02839,Oliver,oliver2839@email.com,Bronze,261.0,2024-05-13,NR,4122382057,2019-07-26
C02840,Patricia,patricia2840@email.com,Gold,2755.0,2019-12-22,LP,2653848087,2018-04-02
C02841,Joseph,,Bronze,245.0,2025-07-19,HC,4353321812,2019-08-05
C02842,Jennifer,jennifer2842@email.com,Bronze,442.0,2025-01-08,HS,8757967787,2021-06-29
C02843,Unknown,evelyn2843@email.com,Bronze,423.0,2019-08-02,HS,4803070013,2018-09-09
C02844,Evelyn,evelyn2844@email.com,Gold,3164.0,2022-03-21,HS,6334048503,2021-04-14
C02845,Karen,karen2845@email.com,Bronze,122.0,2023-04-16,AR,9123028211,2021-09-29
C02846,Karen,karen2846@email.com,Silver,1682.0,2022-12-25,HC,8611938894,2020-08-23
C02847,Sophia,,Gold,3812.0,2021-09-14,LP,7457192456,2019-07-23
C02848,Evelyn,evelyn2848@email.com,Platinum,13666.0,2020-12-19,NR,,2019-06-29
C02849,Evelyn,evelyn2849@email.com,Bronze,494.0,2025-04-25,NR,2198195342,2019-04-21
C02850,David,david2850@email.com,Bronze,358.0,2021-07-19,HS,7116768275,2018-08-11
C02851,David,david2851@email.com,Silver,713.0,2022-01-19,LP,1914191237,2020-01-12
C02852,Evelyn,evelyn2852@email.com,Bronze,26.0,2024-07-28,NR,2695051152,2021-07-17
C02853,Sarah,sarah2853@email.com,Bronze,266.0,2024-06-04,AR,4421031315,2020-11-15
C02854,James,,Bronze,389.0,2021-09-27,HS,3743024308,2018-10-15
C02855,Patricia,patricia2855@email.com,Gold,3842.0,2025-03-15,NR,,2020-08-30
C02856,Sophia,sophia2856@email.com,Gold,2141.0,2020-07-12,HS,,2019-03-08
C02857,Barbara,barbara2857@email.com,Gold,3837.0,2023-05-21,NR,5358915850,2021-02-12
C02858,Olivia,olivia2858@email.com,Bronze,324.0,2023-10-23,HC,7585378315,2018-08-01
C02859,Robert,robert2859@email.com,Gold,2982.0,2022-06-28,HS,8097876130,2020-08-22
C02860,Ava,ava2860@email.com,Bronze,29.0,2023-04-30,NR,6535456347,2018-04-11
C02861,Patricia,patricia2861@email.com,Bronze,126.0,2022-02-09,AR,,2020-05-22
C02862,Elijah,elijah2862@email.com,Silver,1718.0,2019-11-04,LP,8484420424,2019-01-28
C02863,Harper,harper2863@email.com,Silver,1376.0,2022-08-22,HS,3246205863,2021-03-04
C02864,William,william2864@email.com,Bronze,128.0,2025-09-06,HC,5662961905,2020-02-28
C02865,Sarah,sarah2865@email.com,Gold,3232.0,2022-10-11,AR,4717962714,2021-07-28
C02866,Robert,robert2866@email.com,Gold,3989.0,2025-11-25,HS,4879815947,2020-07-13
C02867,Robert,robert2867@email.com,Gold,3746.0,2025-10-07,LP,8284816971,2021-06-13
C02868,Olivia,olivia2868@email.com,Bronze,255.0,2024-01-06,HC,5455245382,2020-04-18
C02869,Richard,richard2869@email.com,Bronze,138.0,2023-05-11,HS,,2020-04-24
C02870,Jennifer,,Bronze,481.0,2024-03-10,AR,9104041191,2021-09-19
